# STEP 3 — Per-node uncertainty: outcome=FAIL | frac_edge_moved=0.131 | median CI half-width=0.828
image_id,node_id,m_hat,m_lo,m_hi,CI_width,at_edge_before,at_edge_after
03_dr,0,0.8113085508346557,0.5111907386779787,1.020709456205368,0.5095187175273893,False,True
03_dr,1,2.468435573577881,0.8642074394226076,4.0,3.1357925605773924,False,False
03_dr,2,1.2067947387695312,0.3543368577957154,2.486452533006667,2.132115675210952,False,True
03_dr,3,3.8167226314544678,2.1526818811893462,4.0,1.8473181188106538,False,False
03_dr,4,3.6503032565116875,2.0475080370903016,4.0,1.9524919629096984,False,False
03_dr,5,2.1453589203644476,2.827945327758789,4.0,1.1720546722412108,False,False
03_dr,6,0.2,,,,True,False
03_dr,7,0.2,,,,True,False
03_dr,8,0.8963375806808472,0.6760891366004944,1.0606754761934283,0.38458633959293387,False,True
03_dr,9,0.9431476235389709,0.797218041419983,1.1297597056627273,0.33254166424274434,False,True
03_dr,10,0.2,2.344906665682793,4.0,1.6550933343172072,True,False
03_dr,11,0.2,2.1583332014083867,4.0,1.8416667985916133,True,False
03_dr,12,1.5535753250122069,1.0313369750976562,2.4807042264938364,1.4493672513961802,False,True
03_dr,13,0.2,0.2,1.8526859474182127,1.6526859474182127,True,False
03_dr,14,0.2,,,,True,False
03_dr,15,0.9129505038261414,0.7603924736380578,1.1008657741546635,0.3404733005166056,False,True
03_dr,16,0.5661941528320312,0.27354403614997863,0.7945827639102936,0.521038727760315,False,True
03_dr,17,4.0,1.7791158866882324,4.0,2.220884113311768,True,False
03_dr,18,0.2,1.2070885062217713,4.0,2.7929114937782287,True,False
03_dr,19,2.085685122013092,1.4843449422717092,3.372568012923003,1.8882230706512937,False,True
03_dr,20,0.2,2.1873818874359134,4.0,1.8126181125640866,True,False
03_dr,21,2.440488934516907,1.5758063524961474,4.0,2.4241936475038526,False,False
03_dr,22,0.519502115249634,0.2,0.8346763813495637,0.6346763813495637,False,False
03_dr,23,0.2,0.2,0.29020271182060253,0.09020271182060252,True,False
03_dr,24,0.2,,,,True,False
03_dr,25,2.7421884477138523,1.1610693988204004,3.9008534328453233,2.7397840340249227,False,True
03_dr,26,0.2,2.0149466811120513,3.8983360767364506,1.8833893956243992,True,True
03_dr,27,0.2,,,,True,False
03_dr,28,1.1736547350883486,0.9323133689165116,1.5250746783614155,0.5927613094449039,False,True
03_dr,29,0.6163642883300784,0.2,1.194795493483544,0.9947954934835441,False,False
03_dr,30,0.5253910541534426,0.2,0.9369185984134674,0.7369185984134674,False,False
03_dr,31,1.9011144518852234,1.385851436853409,3.0018836319446556,1.6160321950912466,False,True
03_dr,32,0.4993927478790283,0.2,1.1259384751319885,0.9259384751319886,False,False
03_dr,33,0.6102717280387879,0.37093446969985966,0.8499855104088783,0.4790510407090186,False,True
03_dr,34,0.2,,,,True,False
03_dr,35,0.2,2.4156382267177112,4.0,1.5843617732822888,True,False
03_dr,36,0.2,0.2,0.34685881137847896,0.14685881137847895,True,False
03_dr,37,0.2,1.6744526645541193,3.890404836833477,2.2159521722793576,True,True
03_dr,38,1.308453226089478,0.7670159161090853,2.1571120336651797,1.3900961175560944,False,True
03_dr,39,3.1493878317279944,2.1313108086586,4.0,1.8686891913413999,False,False
03_dr,40,0.2,,,,True,False
03_dr,41,0.2,0.2,4.0,3.8,True,False
03_dr,42,0.2,0.2,4.0,3.8,True,False
03_dr,43,0.2,0.2,4.0,3.8,True,False
03_dr,44,0.751437520980835,0.40185792207717896,1.1116452956199647,0.7097873735427858,False,True
03_dr,45,0.6449605226516725,0.2,1.1512422490119933,0.9512422490119934,False,False
03_dr,46,1.9173323631286623,1.3707821631431583,3.0145814299583433,1.643799266815185,False,True
03_dr,47,3.405781192787967,3.603310112953186,4.0,0.39668988704681407,False,False
03_dr,48,0.2,,,,True,False
03_dr,49,0.2,,,,True,False
03_dr,50,0.2,,,,True,False
03_dr,51,2.5593091487884525,1.6795347452163698,4.0,2.32046525478363,False,False
03_dr,52,0.2,,,,True,False
03_dr,53,0.2,2.5271904513239862,4.0,1.4728095486760138,True,False
03_dr,54,0.7889256000518801,0.2,1.409535356163978,1.2095353561639781,False,False
03_dr,55,1.3739342629909514,0.986416856944561,2.304263798519969,1.317846941575408,False,True
03_dr,56,0.2,0.2,3.9421739268302916,3.7421739268302914,True,False
03_dr,57,0.2,,,,True,False
03_dr,58,0.2,0.2,4.0,3.8,True,False
03_dr,59,0.2,0.2,4.0,3.8,True,False
03_dr,60,0.2,0.2,0.33090501904487596,0.13090501904487595,True,False
03_dr,61,1.176887083053589,0.9432506686449051,1.4826161763072008,0.5393655076622956,False,True
03_dr,62,0.2,,,,True,False
03_dr,63,1.1360011994838715,0.898664498627186,1.5774909436330191,0.6788264450058331,False,True
03_dr,64,0.2,0.2,0.8863440513610841,0.6863440513610841,True,False
03_dr,65,0.669660997390747,0.24326349735260008,0.8496924054622652,0.6064289081096651,False,True
03_dr,66,0.2,,,,True,False
03_dr,67,0.2,,,,True,False
03_dr,68,3.1017954826354983,1.922741546034813,4.0,2.077258453965187,False,False
03_dr,69,1.2191017150878907,0.2,3.512018386274576,3.312018386274576,False,False
03_dr,70,0.2,2.290674964413047,3.9644511986535513,1.6737762342405045,True,True
03_dr,71,1.6375228568911555,1.2232783112302423,2.6972864841879347,1.4740081729576924,False,True
03_dr,72,0.6182943880558014,0.46620152175426477,0.7417247128486634,0.2755231910943986,False,True
03_dr,73,1.5065161347389224,1.1150254248082643,2.45538283251226,1.340357407703996,False,True
03_dr,74,0.2,,,,True,False
03_dr,75,0.9196281075477599,0.738350373506546,1.2063019195199012,0.4679515460133552,False,True
03_dr,76,1.0410226941108702,0.8080777770280839,1.608927503079176,0.8008497260510922,False,True
03_dr,77,0.2,,,,True,False
03_dr,78,3.543797379732133,2.0150594401359556,4.0,1.9849405598640444,False,False
03_dr,79,0.2,1.8942416751384736,3.9567575757764275,2.062515900637954,True,True
03_dr,80,0.2,0.2,0.6104685544967652,0.41046855449676517,True,False
03_dr,81,0.2,,,,True,False
03_dr,82,0.2,0.9899839854240418,3.8712293249368663,2.881245339512825,True,True
03_dr,83,0.791682529449463,0.2,1.9965079575777056,1.7965079575777056,False,False
03_dr,84,1.1588864088058477,0.8750596836209297,1.6801388229429717,0.805079139322042,False,True
03_dr,85,0.2,,,,True,False
03_dr,86,0.2,0.2,3.906274861842394,3.706274861842394,True,False
03_dr,87,0.2,,,,True,False
03_dr,88,3.3414077630689207,2.1428120422363284,4.0,1.8571879577636716,False,False
03_dr,89,0.7886248111724854,0.29521992921829227,1.2235807853937148,0.9283608561754226,False,True
03_dr,90,0.9143902361392975,0.7666955210268498,1.1227663033455613,0.3560707823187115,False,True
03_dr,91,0.2,,,,True,False
03_dr,92,2.9811809539794916,0.8575304698944093,3.9921441102027893,3.13461364030838,False,True
03_dr,93,0.3624914526939393,0.2328212875127793,0.44081121444702154,0.20798992693424223,False,True
03_dr,94,1.8035789012908936,1.1106314468383789,3.219746444225312,2.109114997386933,False,True
03_dr,95,0.2,0.2,4.0,3.8,True,False
03_dr,96,0.2,2.710151691436768,4.0,1.289848308563232,True,False
03_dr,97,3.971590335034174,2.5298193359375003,4.0,1.4701806640624997,False,False
