# STEP 3 — Per-node uncertainty (analytic delta; τ-calibrated): outcome=FAIL | frac_edge_moved=0.000 | median CI half-width=1.668
image_id,node_id,m_hat,m_lo,m_hi,CI_width,at_edge_before,at_edge_after
01_dr,0,1.1798384889960292,0.3729724331315826,3.732229882054947,3.3592574489233646,False,True
01_dr,1,0.13333333333333333,0.2,0.29848203996613654,0.09848203996613653,False,False
01_dr,2,1.498333333333333,0.3488298907538866,4.0,3.6511701092461135,False,False
01_dr,3,0.13333333333333333,0.2,0.31389835286786133,0.11389835286786132,False,False
01_dr,4,0.8966666666666665,0.42456986110290246,1.8937074549345927,1.4691375938316902,False,True
01_dr,5,0.13333333333333333,0.2,1.1106108994529498,0.9106108994529498,False,False
01_dr,6,0.13333333333333333,0.2,0.21195554987379495,0.011955549873794935,False,False
01_dr,7,0.9510624989867211,0.5291993747556282,1.7092232533278273,1.1800238785721993,False,True
01_dr,8,0.8333333333333333,0.3373160722961822,2.0587351196081864,1.7214190473120041,False,True
01_dr,9,1.2122589450329544,0.639083458783445,2.2994989615438937,1.6604155027604488,False,True
01_dr,10,1.344657969474793,0.6856771898165054,2.636962526573098,1.9512853367565928,False,True
01_dr,11,2.6492263907566667,0.7335211410925858,4.0,3.2664788589074143,False,False
01_dr,12,1.0233333333333332,0.2,4.0,3.8,False,False
01_dr,13,0.7053406059741972,0.33131684417948093,1.5015999915975877,1.1702831474181068,False,True
01_dr,14,0.7456027767071212,0.2,4.0,3.8,False,False
01_dr,15,0.533515864610672,0.2268765367394526,1.2545994481489973,1.0277229114095447,False,True
01_dr,16,1.1454456984996795,0.2,4.0,3.8,False,False
01_dr,17,1.055,0.2,4.0,3.8,False,False
01_dr,18,0.13333333333333333,0.2,3.4296498544042255,3.2296498544042254,False,False
01_dr,19,0.2,0.2,4.0,3.8,True,False
01_dr,20,0.13333333333333333,0.2,0.34383855525089163,0.14383855525089162,False,False
01_dr,21,0.3526734590530395,0.2,2.3729889041542997,2.1729889041542996,False,False
01_dr,22,0.9788215979933738,0.5507656605202982,1.739563283217785,1.1887976226974868,False,True
01_dr,23,0.5817300796508789,0.2,4.0,3.8,False,False
01_dr,24,0.7360907763242721,0.3010811185207726,1.7996134518554576,1.4985323333346852,False,True
01_dr,25,0.2,0.2,2.3322605545780495,2.1322605545780493,True,False
01_dr,26,0.9283333333333332,0.2,4.0,3.8,False,False
01_dr,27,0.13333333333333333,0.2,0.24106387925552317,0.041063879255523156,False,False
01_dr,28,0.865,0.5148096201935953,1.4534013558616643,0.938591735668069,False,True
01_dr,29,0.13333333333333333,0.2,0.7595508416117025,0.5595508416117025,False,False
01_dr,30,0.2633333333333333,0.2,4.0,3.8,False,False
01_dr,31,2.9002921098493966,0.2,4.0,3.8,False,False
01_dr,32,1.9152676494792107,0.23618118481387576,4.0,3.763818815186124,False,False
01_dr,33,0.8544609963893891,0.4798982655881864,1.5213716045751855,1.0414733389869992,False,True
01_dr,34,0.7495529472827912,0.3506967555278566,1.6020382621865785,1.251341506658722,False,True
01_dr,35,0.13333333333333333,0.2,0.2,0.0,False,False
01_dr,36,0.8966666666666665,0.22850292997695446,3.5186030708323917,3.2901001408554373,False,True
01_dr,37,0.8333333333333333,0.2,4.0,3.8,False,False
01_dr,38,0.2,0.2,0.3669964244058544,0.16699642440585438,True,False
01_dr,39,1.2535907104611397,0.23131335162189118,4.0,3.7686866483781087,False,False
01_dr,40,0.13333333333333333,0.2,4.0,3.8,False,False
01_dr,41,1.3373172443360093,0.2620554264579961,4.0,3.737944573542004,False,False
01_dr,42,0.35833333333333334,0.2,2.600552301848679,2.4005523018486787,False,False
01_dr,43,1.5172497292049232,0.21491189267785227,4.0,3.7850881073221476,False,False
01_dr,44,0.6863450407981873,0.24512119701100576,1.9217820440356068,1.6766608470246012,False,True
01_g,0,0.13333333333333333,0.2,3.576227565757085,3.376227565757085,False,False
01_g,1,0.13333333333333333,0.2,0.27858167913611276,0.07858167913611275,False,False
01_g,2,0.865,0.37033424527614267,2.02040456572435,1.6500703204482075,False,True
01_g,3,0.8573144704103473,0.20696393242754677,3.5512859296499713,3.3443219972224245,False,True
01_g,4,0.5455031394958497,0.2,1.7460653770127768,1.5460653770127768,False,False
01_g,5,1.32124386690557,0.3392314717992761,4.0,3.660768528200724,False,False
01_g,6,0.5349998772144317,0.2,4.0,3.8,False,False
01_g,7,0.8959410682320597,0.2,4.0,3.8,False,False
01_g,8,0.32666666666666666,0.2,3.642911943996582,3.442911943996582,False,False
01_g,9,1.036539342999458,0.2288857613905898,4.0,3.7711142386094103,False,False
01_g,10,0.8333333333333333,0.2,4.0,3.8,False,False
01_g,11,0.6749999999999999,0.221099066094731,2.0607278359320844,1.8396287698373535,False,True
01_g,12,0.13333333333333333,0.2,0.4447832796354816,0.24478327963548158,False,False
01_g,13,1.8362941440194849,0.6339950943441741,4.0,3.366004905655826,False,False
01_g,14,0.2,0.2,0.27951974492390996,0.07951974492390995,True,False
01_g,15,1.6249999999999998,0.30450666253224484,4.0,3.695493337467755,False,False
01_g,16,1.0898549079895021,0.23830283878485575,4.0,3.761697161215144,False,False
01_g,17,1.2766666666666664,0.6949418993238087,2.345343947981376,1.650402048657567,False,True
01_g,18,0.2,0.2,0.7143937796434203,0.5143937796434204,True,False
01_g,19,0.791181743144989,0.23629373197154957,2.6491119568136146,2.412818224842065,False,True
01_g,20,0.891377452015877,0.2056102619146409,3.864368220552028,3.6587579586373873,False,True
01_g,21,1.1764078706502916,0.8656797539205573,1.5986691058215,0.7329893519009426,False,True
01_g,22,0.13333333333333333,0.2,4.0,3.8,False,False
01_g,23,0.5736470580101012,0.24241857992886243,1.3574493640718879,1.1150307841430254,False,True
01_g,24,0.8016666666666665,0.2,3.4168061627827955,3.2168061627827953,False,False
01_g,25,0.2633333333333333,0.2,4.0,3.8,False,False
01_g,26,1.1816666666666666,0.2,4.0,3.8,False,False
01_g,27,0.21247730255126956,0.2,4.0,3.8,True,False
01_g,28,0.58,0.2,2.5471088719676573,2.347108871967657,False,False
01_g,29,0.2,0.2,3.992613625042689,3.792613625042689,True,False
01_g,30,0.2,0.2,4.0,3.8,True,False
01_g,31,2.195,0.3398920075168763,4.0,3.6601079924831237,False,False
01_g,32,0.5730848908424377,0.2,1.7149352386828514,1.5149352386828514,False,False
01_g,33,2.8749156325517107,0.2,4.0,3.8,False,False
01_g,34,0.7066666666666666,0.3003416407755242,1.6626991065518397,1.3623574657763156,False,True
01_g,35,0.6899185508489609,0.2648641764363165,1.797100737479219,1.5322365610429025,False,True
01_g,36,2.1836559742165265,0.5180387068527901,4.0,3.4819612931472097,False,False
01_g,37,0.4564619302749634,0.2,3.2475703914653717,3.0475703914653716,False,False
01_g,38,0.9213631078600882,0.5697338901208786,1.4900113741618741,0.9202774840409955,False,True
01_g,39,0.13333333333333333,0.2,0.9953348703610779,0.7953348703610779,False,False
01_g,40,1.0444409400224686,0.2,4.0,3.8,False,False
01_g,41,1.028764457255602,0.5619191608749745,1.8834671999161372,1.3215480390411627,False,True
01_g,42,0.6116666666666666,0.20797664623867315,1.7989332835079666,1.5909566372692934,False,True
01_g,43,4.576284748789233,0.2,4.0,3.8,False,False
01_g,44,0.2,0.2,4.0,3.8,True,False
01_g,45,0.2,0.2,1.5809204210169583,1.3809204210169583,True,False
01_g,46,0.2,0.2,4.0,3.8,True,False
01_g,47,0.2,0.2,4.0,3.8,True,False
01_g,48,0.7776426196098329,0.2,3.4911079926197233,3.291107992619723,False,False
01_g,49,1.2906728491187103,0.704474276117126,2.364651854477717,1.660177578360591,False,True
01_g,50,1.1816666666666666,0.5914594105161434,2.360831675486545,1.7693722649704018,False,True
01_g,51,0.77,0.48389170139278354,1.225274164226124,0.7413824628333405,False,True
01_g,52,0.8550507679581643,0.3943255318988689,1.8540818603989149,1.4597563285000459,False,True
01_g,53,1.6413500159978869,0.3126199196744026,4.0,3.6873800803255974,False,False
01_g,54,1.4363344363868238,0.36476171256776346,4.0,3.6352382874322364,False,False
01_g,55,1.2233644291758536,0.2919864342059671,4.0,3.7080135657940327,False,False
01_g,56,2.3881537557579584,0.2,4.0,3.8,False,False
