# STEP 3 — Per-node uncertainty: outcome=FAIL | frac_edge_moved=0.124 | median CI half-width=0.852
image_id,node_id,m_hat,m_lo,m_hi,CI_width,at_edge_before,at_edge_after
03_dr,0,1.7281522959470745,0.24397893548011784,2.3914294406864753,2.1474505052063577,False,True
03_dr,1,0.6974540710449217,0.2,3.428765192693827,3.228765192693827,False,False
03_dr,2,1.404540267586708,0.8027109718322756,2.9163431696081514,2.1136321977758756,False,True
03_dr,3,0.2,,,,True,False
03_dr,4,0.2,0.2,0.30447484970092736,0.10447484970092735,True,False
03_dr,5,0.5420133769512178,0.4537495161592961,0.6334691884368658,0.17971967227756974,False,True
03_dr,6,0.6634325385093689,0.4883658456802369,1.141401650905609,0.6530358052253722,False,True
03_dr,7,0.9099487304687501,0.6552687364816666,1.274871619939804,0.6196028834581374,False,True
03_dr,8,0.2,,,,True,False
03_dr,9,0.7122498035430909,0.6203638050705197,0.8541161770746112,0.2337523720040915,False,True
03_dr,10,0.2,0.2,3.89592283409218,3.6959228340921797,True,False
03_dr,11,2.8357751929317594,0.8386283463239671,2.9179284597431256,2.0793001134191584,False,True
03_dr,12,0.9047177672386169,0.2,1.5925552800484002,1.3925552800484002,False,False
03_dr,13,0.2,0.2,0.30171030998229975,0.10171030998229974,True,False
03_dr,14,1.2286285318434242,0.7986253406852484,2.23055518844194,1.4319298477566917,False,True
03_dr,15,2.6728128195507446,1.5252568893507124,3.8537461705042366,2.3284892811535243,False,True
03_dr,16,0.798744896054268,0.6865301828086376,0.9324817217886447,0.2459515389800071,False,True
03_dr,17,1.2648057699203497,0.7731901344656947,2.6451151456672215,1.8719250112015269,False,True
03_dr,18,0.5177213907241822,0.23761007070541382,0.7950068750977516,0.5573968043923377,False,True
03_dr,19,0.2,0.2,0.27087014079093885,0.07087014079093884,True,False
03_dr,20,2.7930271381395873,0.3339017683823904,3.8785192417598644,3.544617473377474,False,True
03_dr,21,0.84666947722435,0.2,1.9445540222071578,1.7445540222071578,False,False
03_dr,22,1.171082535758615,0.8479692410677673,1.6922958253463722,0.844326584278605,False,True
03_dr,23,0.9361182689666747,0.2,2.4653843812644487,2.2653843812644485,False,False
03_dr,24,1.9893598085269333,0.9318264980614185,3.594694375474069,2.6628678774126504,False,True
03_dr,25,1.0683204174041747,0.2,2.9926599389684267,2.7926599389684266,False,False
03_dr,26,0.8471740007400513,0.37255609661340716,1.5768212431669228,1.2042651465535157,False,True
03_dr,27,0.6757135808467867,0.2,1.3047677384316925,1.1047677384316925,False,False
03_dr,28,0.8455869317054749,0.5146141487359999,1.6194668181240557,1.1048526693880558,False,True
03_dr,29,1.0089202761650085,0.2,2.611635355033212,2.4116353550332117,False,False
03_dr,30,1.180586815997958,0.7081833496689798,2.865809414930481,2.1576260652615016,False,True
03_dr,31,1.8742869377136233,0.25428971099853515,1.1285072302818295,0.8742175192832944,False,True
03_dr,32,0.5903838753700257,0.23879044055938722,1.158356232661754,0.9195657921023668,False,True
03_dr,33,0.2,0.2,0.3346094956994055,0.1346094956994055,True,False
03_dr,34,0.2,0.2,0.8076359961926934,0.6076359961926934,True,False
03_dr,35,1.3545650899410249,1.048003017604351,1.8700593718141307,0.8220563542097796,False,True
03_dr,36,2.147199746221304,1.2255588247627023,3.619164697275556,2.393605872512854,False,True
03_dr,37,0.8947496056556703,0.38967185020446776,1.735531589388847,1.3458597391843792,False,True
03_dr,38,2.2604859327897424,0.9279684644937517,3.381251017593313,2.453282553099561,False,True
03_dr,39,0.9468462876975539,0.6944969219714403,1.2529675083700569,0.5584705863986166,False,True
03_dr,40,0.5260836839675903,0.2,0.9483157563209534,0.7483157563209535,False,False
03_dr,41,0.2,0.2,0.5057756328582764,0.3057756328582764,True,False
03_dr,42,1.1276700213551525,0.7888323764503002,2.0029630026733494,1.2141306262230491,False,True
03_dr,43,0.5149161607027055,0.4539443834125996,0.5828845523297786,0.12894016891717908,False,True
03_dr,44,2.218243006244302,1.3225749638676647,3.649746215667109,2.3271712517994443,False,True
03_dr,45,0.9450413420796395,0.7481459693610669,1.379501400403678,0.6313554310426112,False,True
03_dr,46,0.8017954230308535,0.44396683067083365,1.6481838464736944,1.2042170158028607,False,True
03_dr,47,2.37707717306912,1.3020729430019857,3.6552392154166577,2.353166272414672,False,True
03_dr,48,0.5699245691299438,0.32986698031425477,0.8997040095925332,0.5698370292782784,False,True
03_dr,49,0.2,,,,True,False
03_dr,50,0.9014165073633194,0.7048179315030575,1.309435983113945,0.6046180516108876,False,True
03_dr,51,0.3153629541397094,0.2,0.48153482377529144,0.28153482377529143,False,False
03_dr,52,0.2,0.2,0.2,0.0,True,False
03_dr,53,0.9422751545906067,0.4424807965755463,1.943517908640206,1.5010371120646595,False,True
03_dr,54,3.5079583734273907,0.5902903997898102,2.2193346153497706,1.6290442155599605,False,True
03_dr,55,0.968014319241047,0.8024015300348402,1.2410910837352276,0.4386895537003874,False,True
03_dr,56,1.4774612426757812,0.7840110087394715,2.7692334697023036,1.9852224609628322,False,True
03_dr,57,0.2,0.6451419835090637,2.371558693589177,1.7264167100801133,True,True
03_dr,58,1.0238361090421677,0.7018807156383992,1.6627749949693678,0.9608942793309686,False,True
03_dr,59,0.2,1.502873474690132,3.890445407334946,2.387571932644814,True,True
03_dr,60,0.6544636845588685,0.5266534614562988,0.7703929960727693,0.24373953461647058,False,True
03_dr,61,0.2,,,,True,False
03_dr,62,0.758429616689682,0.6173046046495438,0.9514803390204905,0.3341757343709466,False,True
03_dr,63,0.2,0.2,0.838491100072861,0.638491100072861,True,False
03_dr,64,0.30638639926910405,0.2,0.39953106641769415,0.19953106641769414,False,False
03_dr,65,0.2,1.7637980953324588,3.96485008569688,2.2010519903644212,True,True
03_dr,66,0.2,0.2,2.0104969592392443,1.8104969592392444,True,False
03_dr,67,2.1066181525122376,0.2,3.383494071959513,3.1834940719595126,False,False
03_dr,68,0.7671281456947328,0.47331143021583555,1.52476701810956,1.0514555878937246,False,True
03_dr,69,0.2,0.23081562500000002,1.373983820676802,1.143168195676802,True,True
03_dr,70,1.2229974746704102,0.9023840203881264,1.9058082261262452,1.0034242057381189,False,True
03_dr,71,3.8178615287150013,1.5729823447577655,3.893396939988852,2.3204145952310866,False,True
03_dr,72,0.2,1.4115265780501067,3.245877350463415,1.8343507724133081,True,True
03_dr,73,0.2,0.4910771677255249,2.465817007701844,1.9747398399763192,True,True
03_dr,74,2.1858336415141815,0.20670462500000011,3.7784662004379426,3.5717615754379426,False,True
03_dr,75,1.0229096770286559,0.2,3.312511961481686,3.112511961481686,False,False
03_dr,76,0.8884312272071839,0.7167097574472427,1.1187426023185256,0.4020328448712829,False,True
03_dr,77,1.0099353253841397,0.5992703747749328,1.8226926557719707,1.2234222809970379,False,True
03_dr,78,0.2,0.7308025063574314,2.9729159433679873,2.242113437010556,True,True
03_dr,79,3.398499551229179,0.6781562447547913,3.9108572482633464,3.232701003508555,False,True
03_dr,80,0.2,0.2,1.836893070340157,1.636893070340157,True,False
03_dr,81,0.3484162092208861,0.2,0.5836933159828186,0.3836933159828186,False,False
03_dr,82,1.0527122378349305,0.4200859320163726,1.5455320158414543,1.1254460838250817,False,True
03_dr,83,2.0112481539137668,0.7984675751626492,2.7584988980117497,1.9600313228491006,False,True
03_dr,84,0.737690472602844,0.2,1.6023338316008437,1.4023338316008438,False,False
03_dr,85,0.26032538414001466,0.2,0.616469609737396,0.41646960973739594,False,False
03_dr,86,0.2,1.4163794420287015,3.7004846229283435,2.284105180899642,True,True
03_dr,87,1.3648445371538402,0.9900169503875077,2.0418159031835965,1.051798952796089,False,True
03_dr,88,1.8354148447513583,0.2,3.6144267703887083,3.414426770388708,False,False
03_dr,89,1.4391408077441161,0.9684524343535303,2.31926195430162,1.3508095199480896,False,True
03_dr,90,1.3395621120929722,0.32683663378906247,2.7322727265302094,2.405436092741147,False,True
03_dr,91,1.3763451889157299,0.9418151293694975,2.0917472149198875,1.14993208555039,False,True
03_dr,92,1.2537881314754489,0.8083529476076364,2.394508134358694,1.5861551867510575,False,True
03_dr,93,1.1623172253370289,0.2,2.4773208173862087,2.2773208173862085,False,False
03_dr,94,0.3942575216293335,0.2,0.8180770084261895,0.6180770084261895,False,False
03_dr,95,0.2,2.052552378643304,3.9179150918281724,1.8653627131848682,True,True
03_dr,96,2.863146956515266,1.7352403777325527,3.806536846711288,2.071296468978735,False,True
03_dr,97,0.7129024565219879,0.2959589910507202,1.0481761410832409,0.7522171500325207,False,True
03_dr,98,0.9344942241907119,0.7297190633416175,1.3301582665741447,0.6004392032325272,False,True
03_dr,99,0.8823894023895265,0.6742202252149583,1.0542147213220598,0.37999449610710156,False,True
03_dr,100,1.1471196293830874,0.911892754137516,1.5425919952988625,0.6306992411613465,False,True
03_dr,101,0.2,0.2,0.6208208334445955,0.4208208334445955,True,False
03_dr,102,0.7761998295783998,0.41737153321504594,1.2530016668699682,0.8356301336549222,False,True
03_dr,103,0.5324586868286134,0.2,0.9908361601829528,0.7908361601829528,False,False
03_dr,104,1.9252040571533144,1.3720248644426465,2.9557747452764294,1.5837498808337829,False,True
03_dr,105,2.3874574418179697,1.569570656307042,3.6235765960867865,2.0540059397797448,False,True
03_dr,106,0.33496360778808587,0.2,0.6092120361328124,0.4092120361328124,False,False
03_dr,107,0.2,1.2796516603231434,2.8682006075419486,1.5885489472188052,True,True
03_dr,108,0.5910794496536255,0.332907326221466,0.7977262653410435,0.4648189391195775,False,True
03_dr,109,0.2,0.2,0.2888621854782103,0.08886218547821029,True,False
03_dr,110,0.3090300798416138,0.2,0.45340429127216336,0.25340429127216335,False,False
03_dr,111,0.5736153483390807,0.49818823337554935,0.6567114868760109,0.15852325350046154,False,True
03_dr,112,1.6076355293393134,1.160520306229592,2.828859087228775,1.668338780999183,False,True
03_dr,113,0.2,1.8131980443280191,3.8885703849657554,2.0753723406377365,True,True
03_dr,114,1.2027340605854993,0.9250035762786867,1.7182936463318763,0.7932900700531896,False,True
03_dr,115,0.2,,,,True,False
03_dr,116,2.1420877190306777,1.1608845427632333,3.5094245041909744,2.348539961427741,False,True
